0.6748395297021922,0.5518743003410344,0.20652391650814503,1.9062785959312045,0.7796150139670732,0.4253303717015321,0.4931718907961169,13.0,
0.5740532663112242,0.4136072188721868,0.1633622025407405,0.7656527327453178,0.2726222243161217,0.16243678159223368,0.270819617947023,13.0,
0.680728780266018,0.559954560238835,0.18411566004739352,1.5219440671095323,0.7143286395760747,0.36844469073772274,0.41121317548384995,13.0,
0.6334992133091109,0.5152786820353736,0.18988458395286423,1.3027208029322888,0.5249742503077343,0.3066948330188083,0.41442967326191404,13.0,
0.4854227220075514,0.3886132429167369,0.14839021225548463,0.5300572786559247,0.17607177654014253,0.09847407654318335,0.21030514204831913,13.0,
0.628162723106745,0.524265038885333,0.18259772410372696,1.335629603894804,0.5776619882364313,0.34152921674413117,0.41721053508790407,13.0,
0.7000449572257409,0.5291326471206865,0.1813217924005174,1.5534061242458925,0.6531907328335702,0.3926304844385339,0.4359579294826879,13.0,
0.4494213997957926,0.3507565041478715,0.1107959289782548,0.37289575710993733,0.14095258600620286,0.10113616721550772,0.1283561032379539,13.0,
0.45918553202495116,0.361294811440514,0.12716146112892085,0.4518783658112719,0.19352632508665116,0.10633479102036694,0.13144040307339244,13.0,
0.6244629037234715,0.5047964975966729,0.15136179070615624,1.3854105023370729,0.584088667910533,0.2779575344532377,0.3188877872863964,13.0,
0.44411217336683456,0.32802446483108927,0.1261071378673515,0.4799002947951356,0.17560265423443394,0.08852543029728306,0.20399314177075967,13.0,
0.6267038497597286,0.5188935689274115,0.17253744563894854,1.1084892653139755,0.45656110550124035,0.23090637060005847,0.39496101224307545,13.0,
0.6787202311388923,0.5545467632767671,0.20338114639923024,1.9675015107743812,0.7003954150307015,0.36690146935446133,0.4609854659961237,13.0,
0.5763787926196784,0.4485044021212807,0.17099888255987586,1.0673717959479299,0.4298892946174335,0.20814220569741235,0.31873348589405026,13.0,
0.5792683483010931,0.48372090448504107,0.16609476449984456,1.1155297333209662,0.40860910536292444,0.26851509783577004,0.33803051923872945,13.0,
0.7313819212177776,0.5364494308538259,0.18111409474136736,1.5427321679576218,0.5801290516080588,0.36229226874691256,0.4695198688164618,13.0,
0.3974444743142498,0.30286196779875213,0.12062440453639202,0.3042877894718672,0.1390920693349573,0.06044555842220233,0.0928427433783848,13.0,
0.5816539421429413,0.43145803152186624,0.18056758859658265,0.9861782262938135,0.33530262979654446,0.13507514564739723,0.38305135150631764,13.0,
0.4906242906668551,0.3777504121388305,0.1420253853087772,0.7069228780526917,0.26975603529420855,0.2208996696561416,0.17285828888158872,13.0,
0.550996297528703,0.4098642219880702,0.1650360234421537,0.9331327977232242,0.3516747530007801,0.23994162783905643,0.3018070946679428,13.0,
0.5761870023060446,0.4763859667607783,0.17134370084517106,0.9473241758346853,0.36699798068047457,0.2842510732871804,0.2762436542858426,13.0,
0.5831576002343662,0.4457790776830296,0.16561089989016017,1.1439763688413618,0.37072235351554894,0.28871923869317634,0.28369145047589245,13.0,
0.5743130315487281,0.4780060096030671,0.15476550685180473,1.0744441917820737,0.4672917878833279,0.2535955906218369,0.30109764907732617,13.0,
0.5132741098748339,0.43640292827615784,0.13705120486173517,0.765513496450387,0.24093774708651783,0.14746633119307134,0.2952421888840542,13.0,
0.5540687008501265,0.4304802051292567,0.16181552961720294,0.9761999908998704,0.49571198940109285,0.16510400915448809,0.270557280123323,13.0,
0.6959595534416333,0.5679699174707991,0.20427924958233717,1.7036420353839237,0.5879118540149352,0.4457767241022758,0.5540549447327218,13.0,
0.7049881113326857,0.5563839959146145,0.21894162150041385,1.5716415833798005,0.568534380572168,0.3841279374725014,0.44838029398242163,13.0,
0.7151323662636132,0.5726874907173409,0.20545535937339401,1.820897030828086,0.7151671146963636,0.3865979554731946,0.5155349465643299,13.0,
0.7171032705055421,0.5437115322656519,0.17253286602447926,1.7990664373095517,0.5646977903642466,0.4699357774897993,0.46781112956546084,13.0,
0.5844523825922914,0.4437093720327003,0.15930676407071562,1.1157636335240895,0.4955369147497381,0.24966528320747425,0.29222292243573467,13.0,
0.6852324556097382,0.5740698634459607,0.19920990392241678,1.761523334586353,0.7239510019395269,0.38193701047449513,0.5330494904469646,13.0,
0.5427240241585214,0.4183978774937213,0.14333934013726995,0.6308860552233644,0.22854749640712704,0.16122888260730145,0.22951431069230288,13.0,
0.527171607246129,0.4195464547570298,0.1298257543817247,0.7270565876588849,0.2109815322384893,0.16450272882690692,0.2598788544033705,13.0,
0.5511745231851324,0.42667986195294444,0.13273240663642952,0.7549353248157702,0.2715387016258574,0.16670029784069573,0.27534289388968536,13.0,
0.6138957181845673,0.5370716618347422,0.19670135054622412,1.3371542105444079,0.4462157435119527,0.25113773862992933,0.5445292193500219,13.0,
0.5534259560170129,0.44047040410188276,0.17171274124762606,0.8986687742156417,0.3155589523592711,0.1730201739271849,0.33526252764433495,13.0,
0.6101051720162614,0.4686343980785377,0.16198810125907415,1.1750490971698526,0.48779535333914625,0.24065125603697754,0.3630400822145701,13.0,
0.6033991696968035,0.4553225027339837,0.17156437538194247,1.217000109791229,0.35275104799182955,0.2086818013331929,0.397872204811196,13.0,
0.5281422334938417,0.4182440012853119,0.1362860469780737,0.8800020750183438,0.38030684343997373,0.16656658443494865,0.2332980845857646,13.0,
0.5946305555141276,0.4447596986345626,0.13317701506409368,1.1168721539610318,0.39460333215569593,0.2299742062307408,0.32586987684969637,13.0,
0.6135178884185709,0.501656519825603,0.1780787791505206,1.138564987492192,0.47343530798537364,0.20986109279831738,0.31085818706436635,13.0,
0.535988826799863,0.41888255909595823,0.17387502376057162,0.8503557428873776,0.33382677158925417,0.23365089857857754,0.24803693835622723,13.0,
0.6448310055718879,0.5433694095193669,0.17150175548427482,1.6688176319745727,0.7047311302077048,0.36865454033266515,0.4608768982093026,13.0,
0.6320860284373235,0.49702126145923703,0.17220054387961345,1.3341222081407313,0.5382731142769526,0.3058921715621034,0.3421063009106956,13.0,
0.5610556188839396,0.4325382651493476,0.12704159040514557,0.8786682559799824,0.33609409023997794,0.2190575795914224,0.29830945626071825,13.0,
0.6284152995586391,0.4920475124857809,0.17274088435611498,1.1173131122235382,0.42486107836897236,0.27153074405367783,0.33212089793449984,13.0,
0.48067902436066473,0.3966993562267245,0.11164291808405946,0.6382054284948275,0.1801762898269819,0.1528936028973241,0.22679402866900122,13.0,
0.5692472672786917,0.45745607187922427,0.12863567520607305,0.9133032587973072,0.3690323800642791,0.1747392062268955,0.2892824864492653,13.0,
0.6231423547694735,0.5050387871743132,0.19664390549967067,1.1778746392285107,0.5582921173736773,0.30114637765622737,0.35721161057445594,13.0,
0.44637037560658804,0.3374926084088563,0.0980701718240489,0.37722950579327846,0.1248325619884366,0.09242660221355506,0.1214736365333361,13.0,
0.44011127048579396,0.33169243846535756,0.1235499058504519,0.4396404459833142,0.15634368377724164,0.11611568723028273,0.1384492236843002,13.0,
0.7336607960851689,0.5741760969770262,0.23980244117269145,2.2327268345895046,1.3763147670264118,0.4114196262643465,0.501063129484228,13.0,
0.6323473801953343,0.4746547634521338,0.16743488968030643,1.2332153374283716,0.529325050148829,0.26891443890568145,0.3369820792035421,13.0,
0.4509333606939051,0.3617176699268464,0.13088306411735998,0.4572865076195923,0.19454569033196886,0.10943815356931903,0.13456750308438462,13.0,
0.7049166116992556,0.5506539368280764,0.19732838234672948,1.6040052783493346,0.6773281167619947,0.34973673385828175,0.5344451522528685,13.0,
0.5704053279522341,0.48152007108328043,0.14820042597832125,1.1101172938761947,0.4469992845264377,0.2062250600617606,0.40145331815322494,13.0,
0.5756414890727634,0.4184471003886852,0.1634647777303631,0.942459733980122,0.35651372224132805,0.23647294445895553,0.31311684142385415,13.0,
0.6593373382028679,0.538505888934373,0.19522260207782194,1.4320286978093852,0.6729956852184714,0.29893406232064446,0.4307016760001782,13.0,
0.581431757403427,0.4443328873186945,0.1629533773004443,0.941589136354129,0.48119190693149705,0.1659524702975164,0.2780877511919146,13.0,
0.6193346584678384,0.5182595648823837,0.17270992709429886,1.2262801751498085,0.5233754377855889,0.24585338161391454,0.3902625362800082,13.0,
0.6850949726039747,0.5578545724348815,0.202074574594198,1.9726137507430879,0.7846473158530117,0.43307964907467417,0.4914907579872919,13.0,
0.7210789112728502,0.5482733924091525,0.21898170884935014,2.170666832807358,0.902814079110727,0.3900678154744368,0.6010247789200747,13.0,
0.47641798248466183,0.35603162403738614,0.11650356312489689,0.529637956429472,0.20878599504063028,0.13000033518308138,0.157536113488889,13.0,
0.5482123645430418,0.435792740011983,0.13122964039039264,0.9139775712694523,0.3812557073091224,0.2074713561249495,0.279000929319125,13.0,
0.7272414796110326,0.5878599152875826,0.17392700034358777,1.945912634313185,0.912163831696972,0.3929748981590777,0.5116884477162985,13.0,
0.6387468179216673,0.5299590353307798,0.14518098954776057,1.4563788771253572,0.5702091744615145,0.29312009063695615,0.3197193803897959,13.0,
0.6886662971131295,0.5558943055597493,0.1967579217003434,1.5726979253615456,0.6435575268218805,0.35596160514480574,0.5445452226168177,13.0,
0.6464868475327291,0.5006834489017845,0.1840741375303225,1.2735282587610546,0.5367428842955588,0.29836481883435767,0.33876909451365544,13.0,
0.49827773326368524,0.37947571130326657,0.13814057513438038,0.6871697234045049,0.28096234447633367,0.21595452715651392,0.17428643624714307,13.0,
0.505057574259202,0.41062767803901684,0.12935391201484034,0.7590467274628324,0.2651937702327034,0.20313349248859042,0.2602112692189665,13.0,
0.5395698921099833,0.42553332627964024,0.1369921840520557,0.8226573223658308,0.3324535550895735,0.16601271316160673,0.280370617988321,13.0,
0.6876558968239376,0.5337404396920481,0.20963980844730554,1.9834125445879274,0.792085188393357,0.4180389990938114,0.520241456092223,13.0,
0.474224472836135,0.3635856042630074,0.12317330185230356,0.5128608794525704,0.20372705084903414,0.13052601813578957,0.1590043533394318,13.0,
0.5165108687427834,0.41640555010674013,0.10702044881051383,0.7283233531806453,0.23694315044522432,0.16220103932619015,0.29182753825521957,13.0,
0.4568319014693089,0.35318353190404955,0.13686034923093437,0.4983889222487055,0.2073181671471893,0.13334434575797674,0.11487269573889225,13.0,
0.5465092856846645,0.4204927247576604,0.17589437429970328,0.890247036530196,0.3134302742570977,0.17782186254342383,0.3287701532899419,13.0,
0.6916211291169242,0.5675912880896478,0.2128281640010929,1.8269719008050338,0.6156385639991766,0.4683235071848344,0.5252533799418815,13.0,
0.5344805193246465,0.4328550131408372,0.17647407278839045,0.8693827650736393,0.3160715370333031,0.1748670768556718,0.35123257016061904,13.0,
0.5581344970489354,0.4245364187382829,0.14117688750878926,0.8663292016954675,0.32616745678486486,0.23964396268637636,0.20471056713290456,13.0,
0.5132141389577232,0.3940725931600626,0.12163189509914658,0.9706579795889644,0.33731011605613304,0.25229797671519033,0.2619626637991165,13.0,
0.5024347608573329,0.40154901665091275,0.15277794125953414,0.7813935414134874,0.26173146502382766,0.10932049746980196,0.30167969339095035,13.0,
0.6457151222872181,0.5013054810843048,0.1743347865812363,1.1734494640792075,0.48510959000067266,0.2298795943054317,0.3893638116097932,13.0,
0.47584572965568844,0.38032518245523617,0.13427523373249511,0.5975483559444594,0.2389488912797559,0.12048539101816504,0.20516683764872465,13.0,
0.7186381059304061,0.5675849635086339,0.17909356624551098,1.740033901974114,0.5573194764422302,0.462257609772087,0.46198227821163795,13.0,
0.48756021989699005,0.40589114172141844,0.14569049957129665,0.6543326111792857,0.20711628875948676,0.12816739038971306,0.245163831000682,13.0,
0.6048425772547646,0.4638097187607474,0.1913052100465325,1.0850396949774244,0.42330281054328794,0.21972265239377697,0.324759810705704,13.0,
0.6448244122664435,0.48129788368048115,0.17472639510635024,1.1870781701497959,0.4918925517986498,0.2287972054528215,0.38916127226620234,13.0,
0.6501785400380536,0.5019379131551932,0.17783481646741692,1.269979208969425,0.5414971711361474,0.294767654551604,0.34345660742330403,13.0,
0.49178549422270057,0.3771266898035872,0.1246576445409948,0.6610779253358153,0.22876411144837677,0.17893129618081854,0.21728397645086367,13.0,
0.5356043748001436,0.429358607745802,0.11063893584159284,0.7666608288176092,0.23527028849186174,0.16287529353899521,0.29341963285793493,13.0,
0.642772368659667,0.49670355852799297,0.16388228103314378,1.2279643798273607,0.6263814734434533,0.18692397317879347,0.3306131913944408,13.0,
0.5509658883084493,0.4350748540016844,0.12622474526507171,0.894813075219428,0.33700021264332186,0.2089673169662125,0.2944268579047133,13.0,
0.678365516974991,0.5332518069606814,0.1690454609954421,1.3791502816429788,0.5052825748659082,0.26465757823132563,0.4273217838563907,13.0,
0.7178127146874546,0.522113008773325,0.2022344372138693,1.761046209891178,0.8210065430092354,0.37738286708544977,0.4824766401008338,13.0,
0.6588687003930794,0.5326306541144774,0.1866960291355993,1.5927053668365891,0.6908053954633006,0.33319788467727407,0.3928146613470184,13.0,
0.4161682495144607,0.33889351807668044,0.13805465818424428,0.3813883918467026,0.1272718991043475,0.06836291989123638,0.14404506296822786,13.0,
0.6415159725235345,0.5142444132622673,0.1514137428618316,1.4055481602567848,0.5776171585013786,0.2870377476214336,0.3180725055833252,13.0,
0.5440824518525706,0.43268075537705264,0.1656567455421334,0.777572985191978,0.27446338975635176,0.16370878860008853,0.27012754156427804,13.0,
0.5487999185732846,0.41594401991765256,0.13933199384866102,0.696755311733215,0.21061773257281072,0.18667563622150946,0.23773981870204133,13.0,
0.6187832524084481,0.4705667256488325,0.16387697852772487,1.0981994755033009,0.48256822754568823,0.2639965939492231,0.2917295881722316,13.0,
0.48309828942217,0.38282678841107814,0.11601975545306643,0.668887437005528,0.3287827206754106,0.16596549578865294,0.1681103339032623,13.0,
0.584382696256942,0.46847847620213656,0.15801084520942754,1.106113286720161,0.5222709335973216,0.2567234481114338,0.28359176157068655,13.0,
0.5530843904383594,0.4672576700601311,0.13841725885919992,0.8404984071758365,0.3275846337187776,0.1588686542215962,0.27529862677056505,13.0,
0.5970758925760044,0.4782484608028444,0.1742611882912784,1.2345714271596924,0.4042473656074487,0.2746253825521508,0.4183917227742486,13.0,
0.6093484600794882,0.47207164162432186,0.18937483373076316,1.3328917996391134,0.6033995399029,0.32778361840858106,0.33746585876849466,13.0,
0.6614337606083571,0.5278311067793486,0.17305702063401598,1.3624873300637328,0.5711588184335716,0.3420329087582265,0.3939554314337311,13.0,
0.529585164849843,0.4023846220637452,0.14394532150184156,0.6578363876206419,0.26426409246450516,0.10328037425490566,0.21643338015797545,13.0,
0.5545985137435916,0.4426902410886763,0.13956688113661125,0.7939520295785447,0.33611562377042153,0.1656179607975131,0.2851303016957516,13.0,
0.40657798007565726,0.34574517098969726,0.1338570449797155,0.4002922844236747,0.12998763914077538,0.07080136770626534,0.14567726739129822,13.0,
0.47835904266694435,0.4157903921463368,0.15204309070604674,0.6882472267661316,0.23451768796486544,0.16024918926874476,0.2608972416227831,13.0,
0.5908563322864054,0.49627535114980814,0.1701638204769002,1.2213432712829315,0.41169823454257376,0.27251260033819447,0.4160482682859248,13.0,
0.731104215337085,0.5539763753179593,0.17907503260519333,1.5590521115420586,0.6225573253863332,0.3657764987364459,0.4681348778747284,13.0,
